Séance,Instrument,Ticker,Ouverture,Dernier Cours,+haut du jour,+bas du jour,Nombre de titres échangés,Volume des échanges,Nombre de contrats,Capitalisation,Cours ajusté
10/07/2025,SONASID,SID,2470.0,2469.0,2470.0,2420.0,919.0,2265738.0,22,9629100000.0,2469.0
09/07/2025,SONASID,SID,2450.0,2468.0,2470.0,2450.0,9119.0,22505054.0,35,9625200000.0,2468.0
08/07/2025,SONASID,SID,2453.0,2481.0,2481.0,2433.0,1069.0,2646345.0,35,9675900000.0,2481.0
07/07/2025,SONASID,SID,2500.0,2499.0,2500.0,2440.0,434.0,1076862.0,30,9746100000.0,2499.0
04/07/2025,SONASID,SID,2440.0,2510.0,2549.0,2440.0,2691.0,6753708.0,19,9789000000.0,2510.0
03/07/2025,SONASID,SID,2521.0,2535.0,2560.0,2481.0,75.0,189408.0,17,9886500000.0,2535.0
02/07/2025,SONASID,SID,2530.0,2560.0,2560.0,2530.0,323.0,826190.0,13,9984000000.0,2560.0
01/07/2025,SONASID,SID,2593.0,2560.0,2594.0,2560.0,1278.0,3278654.0,19,9984000000.0,2560.0
30/06/2025,SONASID,SID,2600.0,2550.0,2600.0,2523.0,733.0,1875345.0,20,9945000000.0,2550.0
26/06/2025,SONASID,SID,2588.0,2580.0,2608.0,2579.0,1546.0,4003556.0,54,10062000000.0,2580.0
25/06/2025,SONASID,SID,2560.0,2581.0,2598.0,2540.0,845.0,2176966.0,30,10065900000.0,2581.0
24/06/2025,SONASID,SID,2529.0,2558.0,2573.0,2500.0,1121.0,2839446.0,44,9976200000.0,2558.0
23/06/2025,SONASID,SID,2520.0,2450.0,2520.0,2420.0,2533.0,6273978.0,30,9555000000.0,2450.0
20/06/2025,SONASID,SID,2394.0,2530.0,2530.0,2380.0,3420.0,8487970.0,68,9867000000.0,2530.0
19/06/2025,SONASID,SID,2420.0,2352.0,2420.0,2300.0,3737.0,8784887.0,95,9172800000.0,2352.0
18/06/2025,SONASID,SID,2501.0,2441.0,2530.0,2441.0,1091.0,2697468.0,50,9519900000.0,2441.0
17/06/2025,SONASID,SID,2511.0,2503.0,2560.0,2482.0,848.0,2146704.0,37,9761700000.0,2503.0
16/06/2025,SONASID,SID,2559.0,2542.0,2559.0,2480.0,8698.0,21999513.0,29,9913800000.0,2542.0
13/06/2025,SONASID,SID,2560.0,2561.0,2580.0,2470.0,5870.0,14950761.0,99,9987900000.0,2561.0
12/06/2025,SONASID,SID,2610.0,2597.0,2610.0,2580.0,1482.0,3853093.0,15,10128300000.0,2597.0
