Séance,Instrument,Ticker,Ouverture,Dernier Cours,+haut du jour,+bas du jour,Nombre de titres échangés,Volume des échanges,Nombre de contrats,Capitalisation,Cours ajusté
30/01/2024,TAQA MOROCCO,TQM,1215.0,1200.0,1225.0,1180.0,2519.0,3030112.0,26.0,28306250400.0,1200.0
29/01/2024,TAQA MOROCCO,TQM,1228.0,1216.0,1228.0,1216.0,175.0,214180.0,5.0,28683667072.0,1216.0
26/01/2024,TAQA MOROCCO,TQM,1249.0,1228.0,1249.0,1228.0,1994.0,2450035.0,15.0,28966729576.0,1228.0
25/01/2024,TAQA MOROCCO,TQM,1250.0,1250.0,1250.0,1250.0,200.0,250000.0,2.0,29485677500.0,1250.0
24/01/2024,TAQA MOROCCO,TQM,1252.0,1251.0,1265.0,1250.0,2609.0,3287186.0,24.0,29509266042.0,1251.0
23/01/2024,TAQA MOROCCO,TQM,1241.0,1265.0,1290.0,1241.0,4194.0,5286736.0,48.0,29839505630.0,1265.0
22/01/2024,TAQA MOROCCO,TQM,1250.0,1259.0,1259.0,1250.0,400.0,500315.0,5.0,29697974378.0,1259.0
19/01/2024,TAQA MOROCCO,TQM,1213.0,1250.0,1250.0,1213.0,517.0,645623.0,5.0,29485677500.0,1250.0
18/01/2024,TAQA MOROCCO,TQM,1230.0,1250.0,1250.0,1201.0,3661.0,4574179.0,31.0,29485677500.0,1250.0
17/01/2024,TAQA MOROCCO,TQM,1192.0,1250.0,1250.0,1185.0,2318.0,2818389.0,38.0,29485677500.0,1250.0
16/01/2024,TAQA MOROCCO,TQM,1227.0,1227.0,1227.0,1227.0,120.0,147240.0,6.0,28943141034.0,1227.0
15/01/2024,TAQA MOROCCO,TQM,1228.0,1228.0,1228.0,1200.0,240.0,293005.0,16.0,28966729576.0,1228.0
12/01/2024,TAQA MOROCCO,TQM,1202.0,1229.0,1229.0,1200.0,1600.0,1956828.0,32.0,28990318118.0,1229.0
10/01/2024,TAQA MOROCCO,TQM,1199.0,1227.0,1238.0,1199.0,1267.0,1544536.0,34.0,28943141034.0,1227.0
09/01/2024,TAQA MOROCCO,TQM,1199.0,1194.0,1199.0,1170.0,24071.0,28403927.0,25.0,28164719148.0,1194.0
08/01/2024,TAQA MOROCCO,TQM,1188.0,1200.0,1240.0,1188.0,209.0,252340.0,13.0,28306250400.0,1200.0
05/01/2024,TAQA MOROCCO,TQM,1168.0,1178.0,1180.0,1168.0,598.0,702435.0,25.0,27787302476.0,1178.0
04/01/2024,TAQA MOROCCO,TQM,1134.0,1168.0,1168.0,1134.0,1166.0,1344919.0,37.0,27551417056.0,1168.0
03/01/2024,TAQA MOROCCO,TQM,1100.0,1135.0,1135.0,1082.0,12677.0,13946556.0,34.0,26772995170.0,1135.0
02/01/2024,TAQA MOROCCO,TQM,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,25947396200.0,1100.0
29/12/2023,TAQA MOROCCO,TQM,1095.0,1100.0,1100.0,1091.0,11434.0,12576921.0,27.0,25947396200.0,1100.0
28/12/2023,TAQA MOROCCO,TQM,1088.0,1100.0,1100.0,1088.0,7121.0,7832849.0,25.0,25947396200.0,1100.0
27/12/2023,TAQA MOROCCO,TQM,1096.0,1080.0,1096.0,1080.0,202.0,218192.0,3.0,25475625360.0,1080.0
26/12/2023,TAQA MOROCCO,TQM,1098.0,1070.0,1100.0,1070.0,631.0,675687.0,8.0,25239739940.0,1070.0
25/12/2023,TAQA MOROCCO,TQM,1070.0,1070.0,1076.0,1070.0,352.0,378352.0,6.0,25239739940.0,1070.0
22/12/2023,TAQA MOROCCO,TQM,1100.0,1065.0,1114.0,1053.0,22247.0,23693056.0,39.0,25121797230.0,1065.0
21/12/2023,TAQA MOROCCO,TQM,1082.0,1082.0,1082.0,1062.0,1461.0,1580309.0,11.0,25522802444.0,1082.0
20/12/2023,TAQA MOROCCO,TQM,1082.0,1082.0,1099.0,1082.0,5053.0,5467380.0,7.0,25522802444.0,1082.0
19/12/2023,TAQA MOROCCO,TQM,1085.0,1082.0,1100.0,1081.0,9473.0,10250055.0,27.0,25522802444.0,1082.0
18/12/2023,TAQA MOROCCO,TQM,1098.0,1085.0,1114.0,1080.0,2077.0,2253866.0,13.0,25593568070.0,1085.0
